Year,Month,State,Primary Mode,Etiology,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths
2021,11,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,23,0.0,23.0,0.0,23
2021,11,Puerto Rico,Food,Staphylococcus aureus,Suspected,Caterer (food prepared off-site from where served),42,0.0,42.0,0.0,42
2021,9,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,6,0.0,6.0,0.0,6
2021,12,Colorado,Person-to-person,Norovirus unknown,Suspected,School/college/university,6,0.0,0.0,0.0,0
2021,12,Colorado,Food,Norovirus unknown,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0.0,3.0,0.0,3
2021,10,Colorado,Food,Norovirus unknown,Suspected,Restaurant - Sit-down dining,11,0.0,11.0,0.0,11
2021,8,Iowa,Indeterminate/Other/Unknown,"Escherichia coli, Enteropathogenic",Suspected,Restaurant,7,0.0,7.0,0.0,7
2021,8,Iowa,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",Confirmed,"Other, specify",3,2.0,3.0,0.0,3
2021,9,Iowa,Food,Clostridium perfringens,Suspected,Restaurant - Sit-down dining,3,0.0,3.0,0.0,3
2021,9,Iowa,Person-to-person,Norovirus other,Suspected,Long-term care/nursing home/assisted living facility,5,0.0,5.0,0.0,5
2021,10,Iowa,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,13,1.0,13.0,0.0,13
2021,9,Iowa,Animal Contact,Cryptosporidium unknown,Confirmed,Festival or fair,16,1.0,16.0,0.0,16
2021,9,Virginia,Person-to-person,Norovirus,Suspected,Child day care,7,0.0,7.0,0.0,7
2021,12,Florida,Water,Legionella pneumophila,Confirmed,Club (Requires Membership),2,2.0,2.0,0.0,2
2021,11,Texas,Food,Norovirus,Suspected,Caterer (food prepared off-site from where served),48,0.0,43.0,0.0,48
2021,11,Minnesota,Person-to-person,Norovirus Genogroup I,Suspected,Other healthcare facility,14,0.0,14.0,0.0,14
2021,10,Rhode Island,Indeterminate/Other/Unknown,Norovirus Genogroup II,Confirmed,"Other, specify",9,0.0,9.0,0.0,9
2021,12,Oklahoma,Food,Staphylococcus aureus,Confirmed,Restaurant - Sit-down dining,6,0.0,6.0,0.0,6
2021,11,Pennsylvania,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,82,0.0,82.0,0.0,82
2021,5,Multistate,Food,Salmonella enterica,Confirmed,Unknown,1040,260.0,778.0,0.0,0
2021,8,Georgia,Food,Norovirus Genogroup II,Confirmed,Restaurant - Sit-down dining,6,1.0,6.0,0.0,6
2021,11,Georgia,Food,Bacillus cereus,Suspected,Restaurant - Sit-down dining,15,0.0,15.0,0.0,15
2021,11,Iowa,Indeterminate/Other/Unknown,Norovirus Genogroup II,Suspected,Restaurant,12,0.0,12.0,0.0,12
2021,11,Rhode Island,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,33,1.0,33.0,0.0,33
2021,12,Iowa,Person-to-person,Norovirus Genogroup I,Confirmed,School/college/university,67,0.0,0.0,0.0,67
2021,4,Rhode Island,Person-to-person,Norovirus Genogroup I,Suspected,Long-term care/nursing home/assisted living facility,35,0.0,35.0,0.0,35
2021,11,Rhode Island,Indeterminate/Other/Unknown,Norovirus Genogroup I,Confirmed,Hospital,4,0.0,4.0,0.0,4
2021,5,Rhode Island,Indeterminate/Other/Unknown,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,11,0.0,11.0,0.0,11
2021,5,Rhode Island,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,53,0.0,53.0,0.0,53
2021,12,Rhode Island,Person-to-person,Norovirus Genogroup I,Suspected,Long-term care/nursing home/assisted living facility,31,0.0,31.0,0.0,31
2021,12,Rhode Island,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,21,0.0,21.0,0.0,21
2021,12,Rhode Island,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,30,0.0,30.0,0.0,30
2021,11,Rhode Island,Indeterminate/Other/Unknown,Norovirus Genogroup II,Confirmed,Hospital,8,3.0,8.0,0.0,8
2021,11,Minnesota,Food,Salmonella enterica,Confirmed,Restaurant - Buffet,6,0.0,6.0,0.0,6
2021,11,Rhode Island,Person-to-person,Norovirus Genogroup II,Suspected,Long-term care/nursing home/assisted living facility,49,1.0,49.0,0.0,49
2021,12,Iowa,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,35,0.0,35.0,0.0,35
2021,9,Oklahoma,Person-to-person,"Escherichia coli, Shiga toxin-producing",Confirmed,Child day care,14,0.0,14.0,0.0,14
2021,12,Massachusetts,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,2,0.0,0.0,0.0,0
2020,1,Oklahoma,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,13,1.0,13.0,0.0,13
2021,12,Minnesota,Water,Pseudomonas aeruginosa; Chlorine,Suspected; Suspected,Hotel/Motel/Lodge/Inn,6,0.0,6.0,0.0,6
2021,12,Florida,Water,Legionella pneumophila,Confirmed,Apartment/Condo,11,2.0,11.0,0.0,11
2021,11,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,31,0.0,31.0,0.0,31
2021,10,Virginia,Person-to-person,Norovirus,Suspected,School/college/university,8,0.0,8.0,0.0,8
2021,10,Colorado,Food,Salmonella enterica,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",25,5.0,25.0,0.0,25
2021,8,Rhode Island,Food,Campylobacter jejuni; Campylobacter jejuni; Campylobacter lari,Confirmed; Confirmed; Confirmed,Restaurant - Sit-down dining,8,1.0,6.0,0.0,6
2021,8,Oregon,Food,"Escherichia coli, Shiga toxin-producing",Confirmed,Unknown,16,11.0,16.0,0.0,16
2021,6,Minnesota,Person-to-person,Campylobacter jejuni,Confirmed,"Other, specify",13,3.0,13.0,0.0,13
2021,6,Illinois,Person-to-person,"Escherichia coli, Shiga toxin-producing",Confirmed,Child day care,3,0.0,3.0,0.0,3
2021,6,Illinois,Person-to-person,Salmonella enterica,Confirmed,Long-term care/nursing home/assisted living facility,2,2.0,2.0,0.0,0
2021,11,Connecticut,Food,Salmonella enterica,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Fair, festival, other temp or mobile services",4,2.0,4.0,0.0,4
2021,12,Connecticut,Food,Norovirus Genogroup II; Norovirus Genogroup II,Confirmed; Confirmed,Restaurant - Sit-down dining,24,1.0,23.0,0.0,24
2021,3,Illinois,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,29,2.0,2.0,0.0,0
2021,10,Illinois,Person-to-person,Norovirus unknown,Suspected,Child day care,7,0.0,0.0,0.0,0
2021,11,Illinois,Person-to-person,Norovirus Genogroup II,Suspected,School/college/university,57,0.0,0.0,0.0,0
2021,6,South Dakota,Animal Contact,Salmonella bongori,Confirmed,Private home/residence,2,1.0,2.0,0.0,2
2021,10,Rhode Island,Person-to-person,Norovirus unknown,Suspected,School/college/university,17,0.0,17.0,0.0,17
2021,9,Rhode Island,Person-to-person,Norovirus unknown,Suspected,School/college/university,31,0.0,31.0,0.0,31
2021,9,Rhode Island,Person-to-person,Norovirus unknown,Suspected,School/college/university,10,0.0,10.0,0.0,10
2021,9,Rhode Island,Person-to-person,Norovirus unknown,Suspected,School/college/university,14,0.0,14.0,0.0,14
2021,8,Rhode Island,Person-to-person,Norovirus unknown,Suspected,School/college/university,23,0.0,23.0,0.0,23
2021,10,Rhode Island,Person-to-person,Norovirus unknown,Confirmed,School/college/university,3,1.0,3.0,0.0,3
2021,9,Rhode Island,Person-to-person,Norovirus unknown,Suspected,School/college/university,34,0.0,34.0,0.0,34
2021,11,Rhode Island,Person-to-person,Norovirus unknown,Suspected,School/college/university,28,0.0,28.0,0.0,28
2021,12,Rhode Island,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,9,0.0,9.0,0.0,9
2021,12,Minnesota,Indeterminate/Other/Unknown,Salmonella enterica,Confirmed,"Other, specify",2,0.0,2.0,0.0,2
2021,12,Massachusetts,Food,Salmonella enterica; Salmonella enterica; Salmonella enterica,Confirmed; Confirmed; Confirmed,Office/indoor workplace,3,0.0,3.0,0.0,3
2021,7,Georgia,Indeterminate/Other/Unknown,Salmonella enterica,Suspected,Long-term care/nursing home/assisted living facility,6,1.0,6.0,0.0,6
2021,8,Georgia,Food,Norovirus unknown,Suspected,Restaurant - Sit-down dining,4,0.0,4.0,0.0,4
2021,9,Georgia,Food,Norovirus unknown,Suspected,Restaurant - Sit-down dining,3,0.0,3.0,0.0,3
2021,12,Georgia,Food,Clostridium botulinum,Confirmed,Private home/residence,2,2.0,2.0,1.0,2
2021,10,Georgia,Animal Contact,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",Confirmed; Suspected,Festival or fair,205,7.0,10.0,0.0,205
2021,5,Illinois,Person-to-person,Norovirus,Suspected,Child day care,21,0.0,0.0,0.0,0
2021,9,Illinois,Food,Salmonella enterica,Confirmed,Restaurant - Sit-down dining,82,4.0,72.0,0.0,82
2021,7,Illinois,Indeterminate/Other/Unknown,Norovirus unknown,Suspected,Private home/residence,3,0.0,0.0,0.0,0
2021,4,Illinois,Person-to-person,Norovirus,Suspected,Child day care,14,0.0,14.0,0.0,14
2021,4,Illinois,Person-to-person,Norovirus Genogroup II,Suspected,Long-term care/nursing home/assisted living facility,4,0.0,0.0,0.0,0
2021,4,Illinois,Person-to-person,Clostridium other,Confirmed,Hospital,6,0.0,0.0,0.0,0
2021,7,Michigan,Food,"Escherichia coli, Shiga toxin-producing",Confirmed,Restaurant - Sit-down dining,4,2.0,4.0,0.0,4
2021,8,Michigan,Indeterminate/Other/Unknown,Salmonella enterica,Confirmed,Unknown,12,2.0,9.0,0.0,9
2021,6,Puerto Rico,Food,Campylobacter jejuni,Suspected,Private home/residence,2,1.0,2.0,0.0,2
2021,9,Michigan,Water,Other - Chemical/Toxin,Confirmed,Ship/Boat - Unknown,4,0.0,4.0,0.0,4
2020,1,Oklahoma,Indeterminate/Other/Unknown,Norovirus unknown,Suspected,Other healthcare facility,9,0.0,9.0,0.0,9
2020,4,Oklahoma,Food,Campylobacter jejuni,Confirmed,Farm/dairy,8,0.0,0.0,0.0,0
2021,11,Multistate,Food,"Escherichia coli, Shiga toxin-producing",Confirmed,Other,10,4.0,10.0,1.0,10
2021,9,Multistate,Food,Salmonella enterica,Confirmed,Private home/residence,76,27.0,63.0,0.0,76
2021,5,Ohio,Food,Salmonella enterica,Confirmed,Other,3,1.0,3.0,0.0,3
2020,8,Minnesota,Person-to-person,Giardia unknown,Confirmed,Child day care,3,0.0,3.0,0.0,3
2021,10,Minnesota,Person-to-person,Cryptosporidium other,Confirmed,Child day care,2,0.0,2.0,0.0,2
2021,10,Virginia,Person-to-person,Norovirus,Suspected,Restaurant,14,0.0,14.0,0.0,14
2021,3,Missouri,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,34,2.0,34.0,0.0,34
2020,12,Massachusetts,Water,Legionella pneumophila,Suspected,Hotel/Motel/Lodge/Inn,2,1.0,1.0,0.0,1
2021,8,Massachusetts,Water,Legionella pneumophila,Suspected,Hospital/Health Care,2,2.0,2.0,0.0,2
2021,4,Massachusetts,Water,Legionella pneumophila,Confirmed,Hospital/Health Care,4,4.0,4.0,0.0,4
2020,12,Massachusetts,Water,Legionella pneumophila,Suspected,Hospital/Health Care,3,3.0,3.0,0.0,3
2020,12,Massachusetts,Water,Legionella pneumophila,Suspected,Long Term Care Facility,2,2.0,2.0,1.0,2
2021,12,Oklahoma,Person-to-person,Norovirus unknown,Suspected,School/college/university,323,0.0,0.0,0.0,0
2021,11,Illinois,Food,Norovirus Genogroup II,Confirmed,Grocery store,13,1.0,1.0,0.0,0
2021,6,Illinois,Food,Norovirus unknown,Suspected,Caterer (food prepared off-site from where served),12,0.0,0.0,0.0,0
2021,11,Rhode Island,Person-to-person,Norovirus unknown,Suspected,School/college/university,13,0.0,13.0,0.0,13
2021,7,Illinois,Food,Bacillus cereus; Clostridium perfringens,Suspected; Suspected,"Fair, festival, other temp or mobile services; Grocery store",6,0.0,0.0,0.0,0
2021,9,Illinois,Food,Salmonella enterica,Confirmed,Restaurant - Sit-down dining,15,2.0,15.0,0.0,15
2021,4,Illinois,Food,Norovirus unknown,Suspected,Caterer (food prepared off-site from where served),19,0.0,0.0,0.0,19
2021,7,Illinois,Food,Bacillus cereus; Clostridium perfringens,Suspected; Suspected,Restaurant - other or unknown type,16,0.0,16.0,0.0,16
2021,6,Texas,Person-to-person,"Escherichia coli, Shiga toxin-producing",Confirmed,Child day care,3,0.0,3.0,0.0,3
2021,12,Kentucky,Food,Salmonella enterica,Confirmed,Prison/jail,5,2.0,5.0,0.0,5
2021,12,Colorado,Person-to-person,Norovirus unknown,Suspected,School/college/university,148,0.0,148.0,0.0,148
2021,12,Colorado,Person-to-person,Astrovirus,Suspected,Child day care,21,0.0,21.0,0.0,21
2021,12,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,16,0.0,16.0,0.0,16
2021,12,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,9,0.0,9.0,0.0,9
2021,11,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,7,0.0,7.0,0.0,7
2021,6,Wisconsin,Water,Legionella pneumophila,Confirmed,Apartment/Condo,2,2.0,2.0,0.0,2
2021,12,Idaho,Animal Contact,Campylobacter jejuni,Suspected,Private home/residence,2,0.0,2.0,0.0,2
2021,4,Idaho,Indeterminate/Other/Unknown,Shigella unknown,Suspected,"Other, specify",3,0.0,3.0,0.0,3
2021,4,Idaho,Indeterminate/Other/Unknown,Shigella unknown,Suspected,"Other, specify",2,0.0,2.0,0.0,2
2021,5,Idaho,Food,"Escherichia coli, Shiga toxin-producing",Suspected,Restaurant - other or unknown type,2,0.0,2.0,0.0,2
2021,3,Illinois,Water,Pseudomonas unknown,Suspected,Hotel/Motel/Lodge/Inn,12,0.0,12.0,0.0,12
2021,3,Illinois,Animal Contact,Cryptosporidium unknown,Confirmed,Farm/dairy; Petting zoo,9,0.0,9.0,0.0,9
2021,4,Illinois,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,20,0.0,0.0,0.0,0
2021,2,Illinois,Indeterminate/Other/Unknown,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,50,1.0,1.0,0.0,0
2021,11,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,22,1.0,1.0,0.0,0
2021,12,Illinois,Person-to-person,Norovirus Genogroup II,Confirmed,Child day care,6,0.0,4.0,0.0,4
2021,12,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,7,0.0,0.0,0.0,0
2021,6,Illinois,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,19,0.0,0.0,0.0,0
2021,12,Illinois,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,3,0.0,0.0,0.0,0
2021,4,Arizona,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II,Confirmed; Confirmed,Long-term care/nursing home/assisted living facility,86,1.0,86.0,0.0,86
2021,5,Arizona,Person-to-person,Norovirus unknown,Confirmed,Hospital,3,3.0,3.0,0.0,3
2021,6,Arizona,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,35,0.0,35.0,0.0,35
2021,7,Arizona,Person-to-person,"Escherichia coli, Shiga toxin-producing",Confirmed,Child day care,8,5.0,8.0,0.0,8
2021,12,Illinois,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,20,0.0,0.0,0.0,0
2021,11,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,4,1.0,1.0,0.0,0
2020,1,Pennsylvania,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,16,0.0,12.0,0.0,12
2020,2,Pennsylvania,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,5,1.0,5.0,0.0,5
2020,2,Pennsylvania,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,5,0.0,5.0,0.0,5
2020,3,Pennsylvania,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,14,0.0,10.0,0.0,10
2020,3,Pennsylvania,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,61,0.0,47.0,0.0,47
2021,4,Illinois,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,42,1.0,1.0,0.0,0
2021,4,Illinois,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,16,0.0,0.0,0.0,0
2021,3,Illinois,Person-to-person,Salmonella enterica,Confirmed,Child day care,2,2.0,2.0,0.0,2
2021,10,Illinois,Person-to-person,Shigella flexneri,Confirmed,Long-term care/nursing home/assisted living facility,2,2.0,2.0,0.0,2
2021,9,Kentucky,Food,"Escherichia coli, Shiga toxin-producing",Confirmed,Restaurant - Sit-down dining,15,9.0,12.0,0.0,15
2021,9,New York,Food,Vibrio parahaemolyticus,Suspected,Restaurant - Sit-down dining,2,0.0,2.0,0.0,2
2020,6,Ohio,Animal Contact,Campylobacter,Suspected,Other (specify),2,1.0,2.0,0.0,2
2021,3,Michigan,Water,Legionella pneumophila,Confirmed,Hospital/Health Care,2,2.0,2.0,2.0,2
2021,7,Virginia,Water,Legionella unknown,Confirmed,Hospital/Health Care,3,3.0,3.0,0.0,3
2021,6,New York,Food,Vibrio other; Norovirus Genogroup II,Suspected; Confirmed,Restaurant - Sit-down dining,2,0.0,2.0,0.0,2
2021,4,Illinois,Food,Norovirus Genogroup II,Confirmed,Caterer (food prepared off-site from where served),10,0.0,10.0,0.0,0
2021,12,New York,Food,Campylobacter jejuni,Confirmed,Restaurant - Sit-down dining,3,2.0,3.0,0.0,3
2021,5,New York,Food,Campylobacter jejuni; Campylobacter jejuni; Campylobacter coli; Campylobacter,Confirmed; Confirmed; Confirmed; Suspected,Restaurant - Sit-down dining,23,3.0,23.0,0.0,23
2021,11,New York,Food,"Escherichia coli, Enteroinvasive",Confirmed,Restaurant - Sit-down dining,21,0.0,21.0,0.0,21
2021,6,New York,Food,Ciguatoxin,Confirmed,Private home/residence,2,0.0,2.0,0.0,2
2021,4,Washington,Person-to-person,Norovirus,Suspected,Child day care,7,1.0,7.0,0.0,7
2021,5,Washington,Person-to-person,Norovirus,Suspected,School/college/university,12,0.0,12.0,0.0,12
2021,12,Washington,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,8,0.0,0.0,0.0,0
2021,12,Washington,Person-to-person,Norovirus,Suspected,School/college/university,13,0.0,0.0,0.0,0
2021,5,Washington,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,40,0.0,0.0,0.0,0
2021,11,Washington,Food,Salmonella enterica,Suspected,Private home/residence,5,2.0,5.0,0.0,5
2021,5,New York,Person-to-person,Norovirus Genogroup II,Suspected,Restaurant,10,0.0,10.0,0.0,10
2021,6,Illinois,Food,Salmonella enterica,Confirmed,Grocery store,4,1.0,4.0,0.0,4
2021,6,Illinois,Food,Other,Confirmed,Caterer (food prepared off-site from where served),6,6.0,6.0,0.0,6
2021,2,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,12,0.0,0.0,0.0,0
2021,3,Illinois,Food,Salmonella enterica,Confirmed,Caterer (food prepared off-site from where served),21,0.0,21.0,0.0,0
2021,9,Illinois,Food,Campylobacter unknown,Confirmed,Restaurant - Sit-down dining,12,1.0,12.0,0.0,12
2020,8,Pennsylvania,Indeterminate/Other/Unknown,Cryptosporidium parvum,Confirmed,"Other, specify",2,0.0,2.0,0.0,2
2021,12,Multistate,Animal Contact,Salmonella enterica,Confirmed,Private home/residence,13,4.0,11.0,0.0,11
2021,7,Illinois,Food,Salmonella enterica,Confirmed,Caterer (food prepared off-site from where served),3,2.0,2.0,0.0,2
2021,12,Florida,Water,Legionella pneumophila,Confirmed,Hotel/Motel/Lodge/Inn,2,1.0,1.0,0.0,2
2021,12,Multistate,Food,Salmonella enterica,Confirmed,Unknown,60,12.0,51.0,0.0,53
2021,6,Illinois,Person-to-person,Norovirus unknown; Salmonella enterica,Suspected; Confirmed,Child day care,80,0.0,1.0,0.0,1
2020,1,West Virginia,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,35,0.0,35.0,0.0,35
2021,7,Puerto Rico,Person-to-person,Salmonella enterica,Confirmed,Unknown,3,1.0,3.0,0.0,3
2021,7,Puerto Rico,Food,Salmonella enterica,Suspected,Other,27,2.0,27.0,0.0,27
2021,4,Illinois,Person-to-person,Norovirus Genogroup II,Confirmed,Child day care,25,0.0,0.0,0.0,0
2021,12,Idaho,Indeterminate/Other/Unknown,Campylobacter unknown,Suspected,"Other, specify",2,1.0,2.0,0.0,2
2021,3,West Virginia,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,8,2.0,8.0,0.0,8
