Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2021,8,Multistate,Animal Contact,Salmonella enterica,Indiana,Confirmed,Private home/residence; Agricultural feed store,8,1,5,0,5,,,,,,Baby chick or duckling,"Backyard Poultry (Chickens, Ducks, etc.)",
2020,12,Multistate,Animal Contact,Salmonella enterica,Infantis,Confirmed,Private home/residence; Agricultural feed store,287,58,223,1,229,,,,,,Baby chick or duckling,"Backyard poultry (Chickens, Ducks, etc.)",
2021,3,Multistate,Animal Contact,Salmonella enterica,Infantis,Confirmed,Private home/residence; Agricultural feed store,52,13,39,0,38,,,,,,Baby chick or duckling,"Backyard Poultry (Chickens, Ducks, etc.)",
2021,3,Multistate,Animal Contact,Salmonella enterica,Mbandaka,Confirmed,Private home/residence; Agricultural feed store,40,7,24,0,26,,,,,,Baby chick or duckling,"Backyard Poultry (Chickens, Ducks, etc.)",
2021,4,Multistate,Animal Contact,Salmonella enterica,Muenchen,Confirmed,Private home/residence; Agricultural feed store,15,3,10,0,11,,,,,,Baby chick or duckling,"Backyard Poultry (Chickens, Ducks, etc.)",
2021,7,California,Food,Salmonella enterica,Typhimurium,Confirmed,,24,5,19,0,19,,,,,,,,
2021,11,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,20,0,20,0,20,,,,,,,,
2021,8,Illinois,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,School/college/university,17,0,0,0,0,,,,,,,,
2021,11,Oregon,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Unknown,2,1,1,0,0,,,,,,,,
2021,11,Nebraska,Food,Salmonella enterica,Virchow,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,1,4,0,4,,,,,,,,
2021,11,Nebraska,Person-to-person,Norovirus unknown,,Suspected,Child day care,10,0,10,0,10,,,,,,,,
2021,3,Colorado,Person-to-person,Norovirus unknown,,Suspected,School/college/university,3,0,0,0,0,,,,,,,,
2021,4,Colorado,Person-to-person,,,,Child day care,12,0,12,0,12,,,,,,,,
2021,11,Florida,Food,Ciguatoxin,,Confirmed,Private home/residence,3,0,3,0,3,"fish, grouper",,Fish,,,,,
2021,10,Illinois,Person-to-person,Norovirus; Rotavirus,,Suspected; Suspected,Hospital,12,0,0,0,0,,,,,,,,
2021,6,Illinois,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,25,0,0,0,0,,,,,,,,
2021,4,Colorado,Person-to-person,Norovirus unknown,,Suspected,Child day care,25,0,25,0,25,,,,,,,,
2021,4,Colorado,Person-to-person,Norovirus unknown,,Suspected,Child day care,4,0,4,0,4,,,,,,,,
2021,11,Michigan,Person-to-person,Norovirus Genogroup II,GII.P17 - GII.17,Confirmed,Long-term care/nursing home/assisted living facility,35,0,35,2,35,,,,,,,,
2021,4,Colorado,Person-to-person,Norovirus unknown,,Suspected,Child day care,2,0,2,0,2,,,,,,,,
2021,4,Colorado,Person-to-person,Norovirus unknown,,Suspected,Child day care,4,0,4,0,4,,,,,,,,
2021,4,Colorado,Person-to-person,Norovirus unknown,,Suspected,Child day care,2,0,2,0,2,,,,,,,,
2021,4,Colorado,Person-to-person,Norovirus unknown,,Suspected,Child day care,11,0,11,0,11,,,,,,,,
2021,4,Colorado,Person-to-person,Norovirus unknown,,Suspected,School/college/university,6,0,6,0,6,,,,,,,,
2021,4,Colorado,Person-to-person,Norovirus unknown,,Suspected,Child day care,8,0,8,0,8,,,,,,,,
2021,4,Colorado,Person-to-person,Norovirus unknown,,Suspected,Child day care,12,0,12,0,12,,,,,,,,
2021,4,Colorado,Person-to-person,Norovirus unknown,,Suspected,Child day care,6,0,6,0,6,,,,,,,,
2021,4,Colorado,Person-to-person,Norovirus unknown,,Suspected,Child day care,12,0,12,0,12,,,,,,,,
2021,3,Colorado,Person-to-person,Norovirus unknown,,Suspected,Child day care,14,0,14,0,14,,,,,,,,
2021,11,Ohio,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,7,0,0,0,0,,,,,,,,
2021,9,Mississippi,Indeterminate/Other/Unknown,,,,"Other, specify",5,0,5,0,5,,,,,,,,
2021,6,Mississippi,Indeterminate/Other/Unknown,"Salmonella unknown; Escherichia coli, Enterotoxigenic",unknown,Suspected; Suspected,Long-term care/nursing home/assisted living facility,5,0,5,0,5,,,,,,,,
2021,3,Massachusetts,Food,Norovirus unknown,,Suspected,School/college/university,13,0,13,0,13,,,,,,,,
2021,6,Mississippi,Indeterminate/Other/Unknown,,,,Long-term care/nursing home/assisted living facility,14,0,14,0,14,,,,,,,,
2021,11,Alabama,Indeterminate/Other/Unknown,,,,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2021,5,Mississippi,Indeterminate/Other/Unknown,,,,Long-term care/nursing home/assisted living facility,7,1,7,0,7,,,,,,,,
2021,11,Massachusetts,Food,Campylobacter coli,,Confirmed,Restaurant - Sit-down dining,2,1,2,0,0,,,,,,,,
2021,11,Nevada,Person-to-person,,,,School/college/university,9,0,9,0,9,,,,,,,,
2021,11,Hawaii,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II; Norovirus Genogroup II,GII.P15 - other; unknown; other - other,Confirmed; Confirmed; Confirmed,Long-term care/nursing home/assisted living facility,20,2,20,0,20,,,,,,,,
2021,10,Wyoming,Person-to-person,"Escherichia coli, Shiga toxin-producing",O26:H11,Confirmed,Child day care,2,0,2,0,2,,,,,,,,
2021,11,Alabama,Indeterminate/Other/Unknown,Rotavirus; Norovirus Genogroup I,,Suspected; Suspected,Long-term care/nursing home/assisted living facility,3,1,3,0,3,,,,,,,,
2021,10,Virginia,Indeterminate/Other/Unknown,Norovirus,,Suspected,School/college/university,6,0,6,0,6,,,,,,,,
2021,11,Virginia,Indeterminate/Other/Unknown,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.4 Sydney; unknown,Suspected; Confirmed,Long-term care/nursing home/assisted living facility,86,0,86,0,86,,,,,,,,
2020,12,Mississippi,Indeterminate/Other/Unknown,,,,"Other, specify",15,0,15,0,15,,,,,,,,
2021,4,Mississippi,Indeterminate/Other/Unknown,,,,"Other, specify",5,0,5,0,5,,,,,,,,
2021,11,Nebraska,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,37,1,37,0,37,,,,,,,,
2021,11,Nevada,Person-to-person,,,,School/college/university,13,0,13,0,13,,,,,,,,
2021,12,Minnesota,Water,Chlorine Gas,,Confirmed,School/College/University,15,0,15,0,15,,,,Recreational water -- treated,Pool - Swimming Pool,,,Cleaned
2021,11,Wisconsin,Person-to-person,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,25,0,25,0,25,,,,,,,,
2021,11,Wisconsin,Indeterminate/Other/Unknown,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,33,2,33,0,33,,,,,,,,
2021,11,Wisconsin,Indeterminate/Other/Unknown,Norovirus unknown,,Suspected,Child day care,6,0,6,0,6,,,,,,,,
2021,11,Wisconsin,Person-to-person,Rotavirus,,Confirmed,Long-term care/nursing home/assisted living facility,26,1,26,2,26,,,,,,,,
2021,11,Wisconsin,Indeterminate/Other/Unknown,,,,Prison/jail,6,0,6,0,6,,,,,,,,
2021,11,New Mexico,Person-to-person,Norovirus,,Suspected,School/college/university,12,0,12,0,12,,,,,,,,
2021,11,Utah,Indeterminate/Other/Unknown,,,,Event space,30,0,0,0,0,,,,,,,,
2021,12,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,14,1,14,0,14,,,,,,,,
2021,11,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,13,0,0,0,0,,,,,,,,
2021,11,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,8,0,0,0,0,,,,,,,,
2021,12,South Carolina,Indeterminate/Other/Unknown,Norovirus unknown,,Suspected,School/college/university,4,0,4,0,4,,,,,,,,
2021,11,Ohio,Person-to-person,Norovirus Genogroup I; Norovirus Genogroup I,GI.P4 - GI.5; unknown,Confirmed; Suspected,Long-term care/nursing home/assisted living facility,33,0,33,0,33,,,,,,,,
2021,11,Oregon,Person-to-person,,,,Long-term care/nursing home/assisted living facility,11,0,11,0,11,,,,,,,,
2021,11,Oregon,Person-to-person,,,,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2021,5,North Carolina,Person-to-person,Campylobacter unknown,,Confirmed,Long-term care/nursing home/assisted living facility,2,0,2,0,2,,,,,,,,
2021,4,North Carolina,Person-to-person,Norovirus unknown,,Confirmed,Restaurant,27,0,27,0,27,,,,,,,,
2021,4,North Carolina,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,34,0,34,0,34,,,,,,,,
2021,12,North Carolina,Person-to-person,,,,Long-term care/nursing home/assisted living facility,10,1,10,0,10,,,,,,,,
2021,5,North Carolina,Person-to-person,Norovirus unknown,,Confirmed,School/college/university,62,1,62,0,62,,,,,,,,
2020,10,Michigan,Water,Legionella pneumophila,serogroup 1,Confirmed,Hotel/Motel/Lodge/Inn,3,3,3,0,3,,,,Recreational water -- treated,Spa/Whirlpool/Hot Tub,,,Cleaned
2021,11,Wyoming,Person-to-person,,,,Child day care,6,,0,,0,,,,,,,,
2021,12,Nebraska,Indeterminate/Other/Unknown,Norovirus Genogroup II,GII.P7 - GII.6,Confirmed,Restaurant,25,0,0,0,0,,,,,,,,
2021,3,Multistate,Food,Salmonella enterica,Typhimurium,Confirmed,Unknown,83,23,48,0,45,,,,,,,,
2021,11,Utah,Person-to-person,Salmonella enterica,Typhi,Confirmed,Private home/residence,4,2,4,0,4,,,,,,,,
2021,12,Minnesota,Food,,,,Restaurant - Sit-down dining,7,0,7,0,7,mushroom burger,,Multiple,,,,,
2020,12,Idaho,Person-to-person,Campylobacter unknown,,Suspected,Private home/residence,2,0,2,0,2,,,,,,,,
2021,1,Idaho,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,29,0,29,0,29,,,,,,,,
2021,5,Multistate,Food,Salmonella enterica,Brandenburg,Confirmed,Unknown,49,17,36,0,40,,,,,,,,
2021,11,Alabama,Indeterminate/Other/Unknown,Norovirus unknown,,Confirmed,Hospital,15,0,15,0,15,,,,,,,,
2021,12,Iowa,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II,GII.P15 - GII.1; unknown,Confirmed; Confirmed,Long-term care/nursing home/assisted living facility,53,1,53,0,53,,,,,,,,
2021,12,Iowa,Indeterminate/Other/Unknown,,,,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2021,12,Iowa,Indeterminate/Other/Unknown,,,,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2021,11,Iowa,Person-to-person,Norovirus; Norovirus Genogroup II,unknown,Suspected; Confirmed,Restaurant,3,0,3,0,3,,,,,,,,
2021,11,Iowa,Indeterminate/Other/Unknown,,,,Restaurant,2,0,2,0,2,,,,,,,,
2021,11,Iowa,Person-to-person,Norovirus Genogroup II,unknown - unknown,Suspected,Restaurant,12,0,12,0,12,,,,,,,,
2021,12,Tennessee,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,14,,0,,0,,,,,,,,
2021,12,Tennessee,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,28,,0,,0,,,,,,,,
2021,12,South Carolina,Person-to-person,Norovirus unknown,,Suspected,School/college/university,3,0,3,0,3,,,,,,,,
2021,2,Idaho,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,80,4,8,0,80,,,,,,,,
2021,7,Idaho,Animal Contact,Campylobacter jejuni,,Suspected,Private home/residence,2,0,2,0,2,,,,,,Baby chick or duckling,Chicken,
2021,12,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,School/college/university,13,0,13,0,13,,,,,,,,
2021,5,Illinois,Food,Campylobacter jejuni,,Confirmed,Other,3,1,3,0,3,chicken,chicken,Chicken,,,,,
2021,12,South Carolina,Indeterminate/Other/Unknown,Norovirus unknown,,Suspected,School/college/university,38,0,38,0,38,,,,,,,,
2021,12,Wisconsin,Water,Chlorine Gas,,Confirmed,School/College/University,17,7,17,0,17,,,,Recreational water -- treated,Pool - Swimming Pool,,,Cleaned
2021,12,Virginia,Person-to-person,Norovirus,,Suspected,School/college/university,7,0,7,0,7,,,,,,,,
2021,12,Virginia,Person-to-person,Norovirus,,Suspected,Child day care,15,0,15,0,15,,,,,,,,
2021,11,Virginia,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.4 Sydney; unknown,Suspected; Suspected,Long-term care/nursing home/assisted living facility,15,1,15,0,15,,,,,,,,
2021,11,Indiana,Food,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2021,11,Alabama,Indeterminate/Other/Unknown,Salmonella enterica,Enteritidis,Suspected,Restaurant,3,0,3,0,3,,,,,,,,
2021,11,Pennsylvania,Food,,,,Caterer (food prepared off-site from where served),21,0,21,0,21,pork; macaroni and cheese; rice and beans,,Multiple,,,,,
2021,12,Massachusetts,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,9,1,9,0,0,,,,,,,,
2021,12,Massachusetts,Person-to-person,Norovirus unknown,,Confirmed,Restaurant,30,0,0,0,0,,,,,,,,
2021,12,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,21,1,21,0,21,,,,,,,,
2021,12,Massachusetts,Person-to-person,Norovirus,,Suspected,Hospital,5,5,5,0,5,,,,,,,,
2021,10,Colorado,Person-to-person,Norovirus,,Suspected,Child day care,11,0,11,0,11,,,,,,,,
2021,3,Idaho,Food,Campylobacter unknown,,Suspected,Farm/dairy,2,0,2,0,2,raw milk,"milk, unpasteurized",Dairy,,,,,
2021,5,Idaho,Food,Campylobacter unknown,,Suspected,Farm/dairy,5,0,5,0,5,raw milk,"milk, unpasteurized",Dairy,,,,,
2021,5,Idaho,Animal Contact,Campylobacter unknown,,Suspected,Private home/residence,2,0,2,0,2,,,,,,Dog or Puppy,Australian shepherd,
2021,9,Pennsylvania,Indeterminate/Other/Unknown,Salmonella enterica,Javiana,Confirmed,Private home/residence,2,0,2,0,2,,,,,,,,
2021,9,Ohio,Food,,,,Restaurant - Sit-down dining,31,0,31,0,31,,,,,,,,
2021,5,Idaho,Indeterminate/Other/Unknown,Campylobacter unknown,,Suspected,"Other, specify",2,0,2,0,2,,,,,,,,
2021,5,Idaho,Food,Campylobacter jejuni,,Confirmed,Farm/dairy,26,0,22,0,22,raw milk,"milk, unpasteurized",Dairy,,,,,
2021,12,Oregon,Person-to-person,,,,Child day care,23,0,23,0,23,,,,,,,,
2021,12,Oregon,Person-to-person,,,,School/college/university,18,0,18,0,18,,,,,,,,
2021,5,Idaho,Food,Campylobacter jejuni,,Suspected,Farm/dairy,2,0,2,0,2,raw milk,"milk, unpasteurized",Dairy,,,,,
2021,8,Virginia,Indeterminate/Other/Unknown,,,,Long-term care/nursing home/assisted living facility,6,1,6,0,6,,,,,,,,
2021,9,Pennsylvania,Indeterminate/Other/Unknown,Giardia unknown,,Confirmed,Private home/residence,2,0,2,0,2,,,,,,,,
2021,12,Nebraska,Person-to-person,Norovirus,,Suspected,Child day care,23,0,23,0,23,,,,,,,,
2021,10,Texas,Water,Cryptosporidium unknown,,Confirmed,Unknown,2,0,0,0,0,,,,Undetermined water,Unknown,,,Cleaned
2021,11,Virginia,Food,,,,,3,0,3,0,3,,,,,,,,
2021,12,Massachusetts,Person-to-person,Norovirus,,Suspected,School/college/university,18,0,0,0,0,,,,,,,,
2021,12,Massachusetts,Person-to-person,Norovirus,,Suspected,School/college/university,125,0,0,0,0,,,,,,,,
2021,12,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,,
2021,12,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,School/college/university,23,0,23,0,23,,,,,,,,
2021,12,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,11,0,11,0,11,,,,,,,,
2021,10,Colorado,Person-to-person,Norovirus,,Suspected,Child day care,7,0,7,0,7,,,,,,,,
2021,10,Colorado,Person-to-person,Norovirus,,Suspected,Child day care,3,0,3,0,3,,,,,,,,
2021,10,Kentucky,Indeterminate/Other/Unknown,Norovirus,,Suspected,"Other, specify",6,0,6,0,6,,,,,,,,
2021,9,Multistate,Food,Salmonella enterica,Saintpaul,Confirmed,Unknown,12,7,9,0,9,,,,,,,,
2021,11,Kentucky,Person-to-person,,,,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2021,12,Nebraska,Person-to-person,Norovirus Genogroup II,GII.P4 New Orleans - GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,16,4,16,0,16,,,,,,,,
2021,8,Multistate,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type; Unknown,17,2,13,0,13,,,,,,,,
2021,12,New Mexico,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,35,1,35,0,35,,,,,,,,
2021,11,New Mexico,Person-to-person,Norovirus,,Suspected,Hospital,3,0,3,0,3,,,,,,,,
2021,12,Tennessee,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,14,,0,,0,,,,,,,,
2021,5,New York,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,chicken parts skewers,chicken,Chicken,,,,,
2021,12,Nebraska,Person-to-person,Norovirus Genogroup II,GII.P7 - GII.6,Confirmed,Long-term care/nursing home/assisted living facility,4,0,0,0,0,,,,,,,,
2021,12,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,12,,0,,0,,,,,,,,
2021,12,Minnesota,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,9,0,9,0,9,"bread, unspecified",bread,Multiple,,,,,
2021,12,South Carolina,Food,Norovirus unknown,,Suspected,Other,10,0,3,0,3,,,,,,,,
2021,7,Idaho,Indeterminate/Other/Unknown,Campylobacter jejuni,,Confirmed,Private home/residence,2,0,2,0,2,,,,,,,,
2021,8,Idaho,Food,Campylobacter unknown,,Confirmed,Caterer (food prepared off-site from where served),4,1,4,0,4,,,,,,,,
2021,12,Massachusetts,Person-to-person,Norovirus unknown,,Confirmed,Hospital,3,3,3,0,0,,,,,,,,
2021,11,Massachusetts,Person-to-person,Norovirus unknown,,Confirmed,Hospital,12,6,6,0,0,,,,,,,,
2021,12,Massachusetts,Person-to-person,Norovirus,,Suspected,Child day care,20,0,0,0,0,,,,,,,,
2021,9,Idaho,Animal Contact,Campylobacter unknown,,Suspected,Private home/residence,3,0,3,0,3,,,,,,Cat or kitten,kitten,
2021,12,Ohio,Food,,,,Office/indoor workplace,2,0,2,0,2,leaf lettuce,,Vegetable Row Crops,,,,,
2021,12,South Carolina,Indeterminate/Other/Unknown,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,23,0,23,0,23,,,,,,,,
2021,9,Texas,Food,Salmonella enterica,unknown,Suspected,Grocery store,30,1,1,0,1,fried chicken; potato salad,,Multiple,,,,,
2021,12,Oregon,Person-to-person,Norovirus Genogroup I,unknown - unknown,Confirmed,Hospital,20,0,20,0,20,,,,,,,,
2021,12,Oregon,Person-to-person,,,,Long-term care/nursing home/assisted living facility,13,0,13,0,13,,,,,,,,
2021,12,Pennsylvania,Indeterminate/Other/Unknown,,,,Restaurant,4,1,4,0,4,,,,,,,,
2021,10,Colorado,Food,Staphylococcus aureus,,Suspected,Caterer (food prepared off-site from where served),4,0,4,0,4,,,,,,,,
2021,9,Illinois,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2021,10,Idaho,Food,Salmonella enterica,Enteritidis,Suspected,Farm/dairy,2,0,2,0,2,eggs,egg,Eggs,,,,,
2021,12,Utah,Food,Norovirus Genogroup I,GI.P3 - GI.3,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",8,0,8,0,8,,,,,,,,
2021,7,Idaho,Food,Salmonella enterica,Saintpaul,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,caesar salad,sauces/ dressings,Multiple,,,,,
2021,11,North Carolina,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,24,0,24,0,24,,,,,,,,
2021,6,Alabama,Indeterminate/Other/Unknown,Giardia,,Confirmed,Hospital,7,0,7,0,7,,,,,,,,
2021,12,Massachusetts,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,8,1,8,0,8,,,,,,,,
2021,12,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,37,1,37,0,37,,,,,,,,
2021,10,Nevada,Person-to-person,Norovirus Genogroup I,,Suspected,School/college/university,70,0,0,0,70,,,,,,,,
2021,12,Alabama,Indeterminate/Other/Unknown,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,56,2,56,0,56,,,,,,,,
2021,12,South Carolina,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2021,12,Massachusetts,Person-to-person,Norovirus unknown,,Confirmed,Hospital,15,9,15,0,15,,,,,,,,
2021,12,Ohio,Person-to-person,Norovirus Genogroup II,GII.P12 - GII.4 Sydney,Suspected,Long-term care/nursing home/assisted living facility,10,2,10,0,10,,,,,,,,
2021,12,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2021,12,Massachusetts,Person-to-person,Norovirus,,Suspected,Private home/residence,4,1,4,0,4,,,,,,,,
2021,12,Massachusetts,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,16,0,0,0,0,,,,,,,,
2021,12,Ohio,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,8,1,8,0,8,sauces,,Multiple,,,,,
